obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID,a,b,c
1.237669679573501e+18,351.432205199374,6.27895224425843,23.83354,21.6692,21.20127,21.16183,21.38944,5636,301,1,64,4.963186790473423e+18,STAR,-0.001656637,4408,55888,800,0.9105467082823896,-0.41338453444878454,-0.004233050279251392
1.237665441527825e+18,224.96531765086,23.4669362859737,23.78774,20.86935,19.12892,18.52413,18.18679,4649,301,3,267,6.778134145107515e+18,GALAXY,0.3344436,6020,56087,788,-0.0317655163660439,0.08938938238410166,-0.9954900754336968
1.237666300019147e+18,51.2846895487579,-0.544926225873603,19.64262,17.95175,17.06969,16.60949,16.23162,4849,301,2,797,4.6618553983017984e+17,GALAXY,0.03755179,414,51869,229,0.44814216991108236,0.7283383050435562,-0.5183550028249618
1.237660958108615e+18,125.053789297022,26.8710903638868,24.8421,20.9651,19.27512,18.59527,18.12241,3605,301,4,111,5.022806708977949e+18,GALAXY,0.3522235,4461,55888,608,-0.13670058639732585,0.09552569947982834,0.9859958369169298
1.2376788595520312e+18,15.6742196320941,12.5421975739568,22.5202,23.01512,21.17656,20.08007,19.81186,7773,301,4,412,5.246765138011511e+18,GALAXY,0.5527447,4660,56191,260,-0.999138750135542,0.033727376158934244,-0.024170686275338714
1.237665127457293e+18,150.755461829702,29.1861674463469,24.54328,23.00955,21.08808,19.91976,19.48861,4576,301,2,251,7.285892191951804e+18,GALAXY,0.6547075,6471,56309,705,-0.611782912081036,0.025088304084123148,-0.7906277540561234
1.2376674301029263e+18,162.672110136441,25.5902502111951,22.59867,22.92138,20.86997,19.66847,19.04248,5112,301,3,347,7.247532980557864e+18,GALAXY,0.5896346,6437,56340,419,0.6915232730288862,-0.571562534943839,0.4417146494151959
1.2376655649943726e+18,209.434527202641,21.9801546853311,23.11428,23.07956,21.01653,19.7068,19.13387,4678,301,1,57,6.609188960450401e+18,GALAXY,0.6731843,5870,56065,569,0.49564841892324196,-0.8684536741101578,0.010993668334918702
1.2376682718995415e+18,204.959024632708,18.7147232989244,18.71199,16.8851,15.8882,15.46938,15.12257,5308,301,3,88,2.974678202414295e+18,GALAXY,0.1150022,2642,54232,184,-0.7213205525722326,-0.6794311785819945,-0.13442445464859043
1.2376551078310707e+18,145.0407254636,52.7127190718305,19.48199,18.36208,17.9304,17.77844,17.72086,2243,301,3,184,2.7067093438095954e+18,STAR,-0.000380797,2404,53764,167,-0.6640211319431061,-0.38680203618408926,0.63989071030672
1.2376556919419707e+18,226.168313160055,-2.21823976436818,23.19069,22.58049,20.87642,19.88986,19.46953,2379,301,3,113,4.522873330978806e+18,GALAXY,0.5864502,4017,55329,485,-0.6029396888276269,0.01589590440328505,-0.7976283920847139
1.2376793394924756e+18,29.1194430448143,-7.29676230345677,24.27104,22.2946,20.35816,19.48121,18.96359,7885,301,2,74,8.067138089372637e+18,GALAXY,0.5077634,7165,56603,237,-0.3509566455282899,-0.3955865387419143,-0.8487288868217708
1.2376651280133002e+18,202.086717148472,33.5758046354302,23.73237,21.99209,22.04015,21.81622,21.48483,4576,301,3,543,4.483391517743144e+18,STAR,0.0004384426,3982,55332,211,-0.28851118846719614,-0.4748159697699776,0.8314511945872961
1.2376802757995402e+18,7.04752969238081,26.8231874934472,22.33154,20.46541,18.68501,18.05082,17.60475,8103,301,2,138,7.073038015220963e+18,GALAXY,0.3574682,6282,56572,490,-0.08616173396903946,-0.08260796897892266,0.9928504817245273
1.2376549494475983e+18,231.246171054551,59.1362017708562,18.97674,17.56862,16.98281,16.67279,16.44525,2206,301,4,84,6.902049946615419e+17,GALAXY,0.06880727,613,52345,103,-0.28288329967033554,0.8019666894188741,0.5261430108156473
1.23766721103954e+18,120.670403389622,13.8020508468187,20.86943,18.72718,17.35154,16.84038,16.43542,5061,301,3,41,2.551302994524137e+18,GALAXY,0.1999625,2266,53679,50,0.09117629551251204,0.31598758474859,0.9443721350301308
1.2376634792606436e+18,337.518923986605,0.0031227054438268,22.1288,19.54674,18.09416,17.5812,17.21751,4192,301,4,206,4.732322326590544e+18,GALAXY,0.2088232,4203,55447,600,-0.20090853108041823,-0.979605027999303,0.0031227003687619164
1.2376634792551388e+18,324.957115964586,0.0299956821891621,21.37411,20.33993,19.90466,19.80755,19.6541,4192,301,4,122,1.297167583908227e+18,STAR,-0.0007519072,1152,52941,476,-0.19634950979888102,-0.9800752006167528,0.029991184334247318
1.2376613537769065e+18,167.43701586986,56.8951305436103,20.56938,20.60958,20.6443,20.35426,20.31135,3697,301,5,26,9.206592513619808e+18,QSO,1.780351,8177,57374,396,-0.5603443144779432,-0.7554498623924414,0.3395729003372991
1.237648704044925e+18,194.243301625915,-0.356382963944075,18.75052,18.78738,18.51089,18.5307,18.62826,752,301,3,338,3.2994092784395264e+17,QSO,1.272102,293,51689,190,0.8060018557033999,-0.4781621426991393,-0.34888676371000904
1.2376529469206694e+18,13.0924852805131,-10.4638775170482,20.28025,18.22808,17.15685,16.73696,16.37079,1740,301,2,108,7.397775730928782e+17,GALAXY,0.1630108,657,52177,223,-0.4384327709264141,-0.25460215267085234,0.8619480548346022
1.237666302168007e+18,54.3648233056235,1.16231479235962,20.96405,20.70827,20.29634,20.28578,20.04947,4849,301,6,818,1.1969990450888315e+18,QSO,1.004077,1063,52591,609,-0.2285436103914114,-0.32488239328829793,0.9177250398025143
1.2376637890312276e+18,122.407140284086,56.869998684047,20.11793,18.9528,18.58308,18.43315,18.3907,4264,301,5,146,8.196731204525118e+18,STAR,-0.0002968761,7280,56709,654,-0.9425516978098981,0.10884822934195525,0.3158296375022453
1.2376570700897976e+18,37.5079327834107,-0.548138400948747,20.15709,19.0181,18.65776,18.39902,18.32195,2700,301,2,116,1.699035235586435e+18,GALAXY,0.07450106,1509,52942,190,0.837946128010696,-0.16217842719943354,-0.5210992653065253
1.2376650265176315e+18,190.487273621768,36.0525452412573,23.55542,20.89991,19.61499,18.54029,17.81967,4552,301,6,130,4.473333734977067e+18,STAR,-0.0001888766,3973,55323,485,0.030930010585426715,-0.06909045197436886,-0.9971308058079255
1.2376677344983127e+18,159.229048332696,19.9148291751093,23.47663,22.64293,21.1198,20.10242,19.63076,5183,301,2,188,6.626161571206027e+18,GALAXY,0.5733984,5885,56036,875,-0.26482937456494515,0.40543574359332746,0.874921287993649
1.2376648804904468e+18,150.850610785865,33.6582110217664,24.90733,20.50471,18.89824,18.28046,17.92451,4518,301,6,156,6.52234651299508e+18,GALAXY,0.3155306,5793,56337,30,-0.6212393777577271,-0.03368138853090979,0.7828966723583783
1.237661971728761e+18,199.612210917463,7.27211676250428,18.67388,17.38331,16.55979,16.13892,15.83978,3841,301,4,231,2.023395864961116e+18,GALAXY,0.1317573,1797,54507,559,0.06637961150254944,-0.5455594259754658,0.835439201801119
1.2376648531168463e+18,238.236384929498,24.6352439774377,21.89803,20.69886,20.49098,20.4755,20.40496,4512,301,3,260,4.437384927395469e+18,STAR,-1.097633e-05,3941,55321,776,0.7605802530628074,-0.44019476247248396,-0.47722767076387057
1.23766136075826e+18,192.800252872348,46.4093588327796,21.41122,18.5965,17.41373,16.8641,16.61237,3699,301,2,57,7.45134587860932e+18,STAR,-0.0001192972,6618,56401,510,0.299512286490587,0.6934857964734074,0.6552631840190812
1.2376788251686344e+18,319.333449968731,3.55065109810049,19.79478,17.72735,16.60722,16.13168,15.75282,7765,301,4,51,4.590381971071588e+18,GALAXY,0.1372204,4077,55361,320,-0.4087960652099532,0.821391617846261,-0.39774563127803386
1.237669517975683e+18,352.96051423286,7.51048389438783,22.30479,21.573,21.12969,21.09102,20.76556,5598,301,4,69,6.9425116847929e+18,STAR,-0.0005497813,6166,56181,774,0.1521214976847348,0.30046886662013134,0.9415824499926531
1.2376623362497582e+18,227.124930240298,38.58911471615,23.92032,22.93572,21.41218,20.0887,19.53514,3926,301,3,12,5.817605459654497e+18,GALAXY,0.6814378,5167,56066,293,0.3761517814625376,0.5046449505049363,0.7770735558699896
1.2376609629352102e+18,128.058169216189,29.4071210881569,21.1984,18.98282,17.80041,17.31383,16.9418,3606,301,5,31,1.4277593285840343e+18,GALAXY,0.1827124,1268,52933,430,0.31116517606443883,-0.28821648578573883,-0.9055978635830065
1.2376551292977812e+18,237.870026296675,52.0009642060598,23.25039,21.98846,21.65779,21.59677,22.76307,2248,301,3,60,9.46901103147092e+18,STAR,-0.0004876794,8410,57481,701,-0.1030576705573781,0.12749941779541218,0.986469976735794
1.2376654415265797e+18,222.04215726394,24.4180859282433,24.71386,21.34433,19.88789,18.87715,18.29081,4649,301,3,248,3.813511578226105e+18,STAR,-0.0001485529,3387,54951,322,-0.4011352496606651,0.6399981142735711,-0.6553570974712557
1.2376675417502523e+18,142.09446200492,18.6903067912794,24.08319,22.83352,22.24527,21.77421,21.18719,5138,301,3,14,1.0755911606703772e+19,GALAXY,0.7277324,9553,57801,690,-0.740471869305703,-0.6531116160712652,-0.15857688267745196
1.2376654415271045e+18,223.380298515452,24.1257111768332,22.41144,22.93003,21.03396,19.71432,19.11709,4649,301,3,256,6.782509926524934e+18,GALAXY,0.6876175,6024,56088,323,-0.5060192929335132,-0.17175396864482917,-0.8452485134171005
1.2376682949844014e+18,170.998747793116,20.4206162692354,22.17471,21.41873,20.61076,19.8555,19.48169,5313,301,6,79,6.618288518145006e+18,GALAXY,0.4387554,5878,56033,905,-5.7115111280417855e-05,-0.00025776908076996844,0.9999999651464819
1.2376621977449925e+18,223.603457858029,8.61448138638498,18.86325,17.82482,17.44591,17.27316,17.18222,3894,301,1,133,3.814561611763524e+18,STAR,-0.0002673349,3388,54947,46,0.5874944180324075,0.3605026861394559,0.7244916300876083
1.237660958103897e+18,115.858212869297,20.1444952891035,23.80236,22.9064,20.91194,19.82034,19.48475,3605,301,4,39,5.053298085243148e+18,GALAXY,0.5366876,4488,55571,943,-0.2528695376777655,0.10120910723328261,0.9621921396102107
1.2376737055780375e+18,114.668135753372,41.2614817545147,22.14595,21.40104,21.39603,21.35362,21.62494,6573,301,4,210,4.1188154500744704e+18,STAR,-9.905364e-05,3658,55205,995,3.5573859215298078e-06,-0.9127717295132057,-0.4084700353622235
1.237663783133446e+18,22.3389759027744,-0.643318712067562,20.22851,20.17576,20.13073,19.96099,19.99407,4263,301,2,265,4.761478627086064e+18,QSO,1.689104,4229,55501,174,-0.7521952716357247,-0.27272213857050503,-0.5998540726396615
1.237670964850787e+18,145.112832400004,15.2299474572902,22.00646,20.62569,19.08409,18.26854,17.86696,5935,301,3,191,2.9059958317294817e+18,GALAXY,0.4635916,2581,54085,175,-0.7330386237884613,-0.5010364637759869,0.460018301811105
1.2376786184757583e+18,323.807747862831,1.63058268930373,23.84572,23.36625,22.05199,20.55342,19.64332,7717,301,3,88,1.0316811471729e+19,STAR,8.877727e-05,9163,58043,693,0.05826190155863043,0.013255308285601983,0.9982133277155871
1.2376546015569513e+18,135.349958055401,3.2799737504983,20.09251,18.51169,17.60247,17.12572,16.74699,2125,301,4,110,6.363069326546964e+17,GALAXY,0.1235367,565,52225,631,0.9567755334445897,0.25603353532700907,-0.13793986874640046
1.2376548791299607e+18,222.956964073841,3.03203595869344,20.16437,17.69217,16.759,16.44945,16.24799,2190,301,1,274,5.379627915951757e+18,STAR,-8.165299e-05,4778,55706,284,0.9894169090252347,-0.09539106515011869,0.10933766425379837
1.2376507972877683e+18,132.541199271897,0.86792468273805,22.95998,20.18068,18.50959,17.88146,17.53016,1239,301,6,81,5.258274491041321e+17,GALAXY,0.29358,467,51901,117,0.5355752775324595,0.3619486117558323,0.7629890723621504
1.2376685032885455e+18,236.014208700246,62.6713161096584,24.20849,21.84336,20.20346,19.23422,18.91986,5362,301,2,52,7.658554618222499e+18,GALAXY,0.5070468,6802,56456,667,-0.9112195603750842,-0.37964119618307945,-0.15984828729304182
1.2376637825920535e+18,12.1136317387225,-1.15520995352182,19.21777,17.50691,16.77221,16.40842,16.1406,4263,301,1,196,4.436832104722208e+17,GALAXY,0.05361552,394,51913,286,0.3630519928539774,-0.17660211105268883,-0.9148797433851562
1.2376712611990733e+18,134.294473359473,11.1173477817901,18.29807,16.71744,16.14193,15.93898,15.87093,6004,301,3,123,3.002785291523169e+18,STAR,2.693537e-05,2667,54142,37,-0.08515126385667003,0.0866307873535214,-0.9925947657257319
1.2376639168015895e+18,117.463590433846,49.8439703850861,21.87283,20.63957,20.30918,20.09573,20.24733,4294,301,3,71,4.1300615344614497e+18,STAR,-0.0004227829,3668,55478,948,-0.3095684102139126,-0.8583538511014778,-0.4091406429296566
1.2376593260312008e+18,250.562560856126,36.2411265288609,18.64867,17.43418,17.02434,16.88839,16.86557,3225,301,4,266,2.5389343114328545e+18,STAR,-0.0002432465,2255,53565,109,0.08121895445290551,-0.07794813066541419,-0.9936435831641768
1.2376593270963569e+18,232.441698118363,51.0970022799541,17.95151,16.74995,16.31358,16.15381,16.1039,3225,301,6,135,3.8607463232968873e+18,STAR,-8.431861e-05,3429,54976,129,0.6733130653557072,-0.024356435928219396,0.7389562098326096
1.23765294907084e+18,19.2739088207492,-8.54154406449275,20.93895,19.91341,19.60595,19.46206,19.25564,1740,301,6,149,3.224731889524828e+18,STAR,0.0003630245,2864,54467,562,-0.578364798502814,-0.2613073750936337,-0.7727953257975066
1.237678597544281e+18,338.70185425273,2.5173565828225,24.1206,22.98149,20.7404,19.74313,19.35603,7712,301,4,187,4.867497667830504e+18,GALAXY,0.5383236,4323,55884,845,-0.6741646791200274,0.4515395214335263,0.5844775838392542
1.237678661972591e+18,26.8409979587083,4.69212752897083,22.67244,22.57879,20.99825,20.09962,19.7926,7727,301,4,245,4.810088311162165e+18,GALAXY,0.468038,4272,55509,887,0.002776194543039554,-0.02006895570323104,-0.9997947438153698
1.2376515392598835e+18,235.566951587721,57.4305062116809,20.48388,18.63237,17.63303,17.1391,16.72639,1412,301,4,333,6.947814323540726e+17,GALAXY,0.1029782,617,52072,368,-0.6348572728313283,0.03335902744101592,0.7719089443848658
1.2376555045723182e+18,258.074124580757,34.1699982689267,22.87341,21.04902,20.83516,20.59437,20.77183,2335,301,6,87,5.621881114413259e+18,STAR,-5.112942e-05,4993,55738,956,-0.828154220472898,-0.41395225011510595,0.377894326151594
1.237661966888993e+18,171.997882330937,41.4316629062583,20.42276,19.89779,19.646,19.64978,19.49302,3840,301,3,110,5.23682060202386e+18,QSO,2.24621,4651,56008,946,0.5846470390046772,-0.5897149746623238,-0.5571571487848633
1.237657627909489e+18,153.60579533985,46.8852081768475,22.74286,20.55402,18.90567,18.32421,17.99022,2830,301,1,281,7.500945397273352e+18,GALAXY,0.3334042,6662,56364,728,0.91851345747012,-0.31691914526618137,0.23642183446128445
1.2376613870708984e+18,223.317336028884,50.9167378835769,25.57832,22.44086,20.8569,19.89431,19.363,3705,301,3,148,7.572979077436691e+18,GALAXY,0.5584671,6726,56394,641,-0.7677150808231301,-0.20773269488262347,0.6061853529684941
1.237669517981057e+18,5.39980382899432,7.70269763411873,20.0795,18.96747,18.79439,18.74158,18.70934,5598,301,4,151,1.2736268123495487e+19,STAR,-0.0002086922,11312,58433,321,0.09563018606456042,-0.11648023633279096,0.9885783843768357
1.237663463146062e+18,355.080742332267,1.06705656646031,23.19747,21.50422,20.37782,19.54715,19.16863,4188,301,6,77,4.743620358355312e+18,GALAXY,0.6038307,4213,55449,742,-0.4811303553105706,-0.03894682610784469,0.8757834926138134
1.2376697611848916e+18,332.155319104126,5.12967729353822,24.37081,22.08652,20.31356,19.46745,18.9318,5655,301,1,171,4.860772498181216e+18,GALAXY,0.4868973,4317,55480,955,0.26641192862395324,-0.305416028258381,-0.9141913005327394
1.2376648804871053e+18,142.42837256264,30.7605519984926,22.9696,22.74149,21.8646,21.14222,20.22464,4518,301,6,105,1.1742142481386723e+19,GALAXY,0.7505733,10429,58145,481,-0.38986548503801255,-0.6903390553203895,-0.6094562267098659
1.2376738086571215e+18,126.00675637209,21.0272118844823,15.67556,13.78578,12.84984,12.34251,11.91388,6597,301,4,208,2.1696416117959168e+18,GALAXY,0.01544858,1927,53321,118,-0.5370615611588979,-0.19182361968494016,0.8214429855178841
1.23767096484253e+18,126.419407323387,10.3768278194077,21.78878,21.68151,20.46205,19.49873,18.9705,5935,301,3,65,6.188194751298427e+18,GALAXY,0.7233952,5496,55888,905,-0.4221292347804907,-0.39777343824305195,-0.8146061631070184
1.2376514952198892e+18,118.732108149121,43.1496948626025,23.37967,22.02618,20.6398,19.76446,19.38639,1402,301,2,80,4.136807308209707e+18,GALAXY,0.5224471,3674,55182,913,0.5363728909376391,-0.40641122947594505,-0.7396850913889305
1.2376613623802104e+18,227.261685972864,39.4170681738722,24.14662,21.33713,20.78962,20.67149,20.50334,3699,301,5,230,1.3115700791506915e+19,STAR,-0.0002269163,11649,58514,337,-0.07078397857605213,-0.128412684115053,0.9891914935619456
1.2376683502826296e+18,213.160929792895,16.0734621837035,24.7335,22.35824,20.76527,19.7476,19.39204,5326,301,5,87,6.140716741830138e+18,GALAXY,0.5617897,5454,56015,213,-0.8337855007934573,0.42078027834086607,-0.3574152990933472
1.2376786179559265e+18,2.75750346623965,1.75600194655389,23.45271,22.65672,21.83967,21.56442,21.34142,7717,301,2,348,1.0591554688465e+19,GALAXY,0.7975313,9407,58041,779,0.17073159145139347,-0.06900322870453339,0.982898406809587
1.2376648531058363e+18,211.616909495476,34.3730219887707,19.37149,17.53665,16.65828,16.26675,15.98073,4512,301,3,92,2.0706237202835968e+18,GALAXY,0.06101743,1839,53471,341,0.4192394629201782,0.8891476422865379,0.1834522906553402
1.2376646743265116e+18,195.520127834938,38.062289357739,20.86293,19.42549,18.56019,18.15282,17.90043,4470,301,6,72,9.950816483532888e+18,GALAXY,0.2146444,8838,57870,411,0.6894277110310119,0.6312602591779637,0.35524627576529144
1.2376576091116667e+18,129.80436095632,43.0826258708778,22.31861,20.15879,18.65801,17.15856,16.35481,2825,301,6,169,7.637074556176586e+18,STAR,2.269678e-05,6783,56284,347,-0.3364870153034067,-0.522968057830605,-0.7831225312944903
1.2376682965975045e+18,194.677944992075,18.5248931787154,25.50977,21.40951,19.57078,18.92434,18.5192,5314,301,1,117,6.596881302166985e+18,GALAXY,0.3887915,5859,56065,850,0.942947566221118,-0.09537190113853977,-0.31898916569515484
1.2376648804868431e+18,141.926979844915,30.5569236913462,25.59527,23.87436,21.57782,20.51043,19.68482,4518,301,6,101,1.2809499446212844e+19,QSO,1.0429,11377,58434,495,-0.5550419976899136,-0.34436790593075023,-0.7571916046584641
1.2376583032768433e+18,152.397221298715,55.4602123777349,18.05536,17.11258,16.81955,16.70636,16.69501,2987,301,3,33,9.217801485731256e+18,STAR,-9.979028e-05,8187,57423,214,-0.013903156209648203,0.4636459029560406,-0.8859114960985031
1.2376613623714284e+18,201.415951446983,46.7805364504939,20.32731,20.1172,19.74056,19.70728,19.9584,3699,301,5,96,8.338539069060701e+18,QSO,1.255487,7406,56805,452,-0.8832368675764775,-0.32643789912473653,0.33664660070869606
1.237678622244537e+18,39.3269171963663,3.51384014348371,24.53649,22.9725,22.08284,21.91073,21.46786,7718,301,2,251,1.0603776579590185e+19,GALAXY,0.4279192,9418,57728,186,0.053075846791134695,-0.9299989535125179,-0.3637099131904786
1.237669701050696e+18,15.644173276219,6.52570821864532,21.76983,21.33836,21.23474,21.13868,22.06089,5641,301,1,100,9.856336283303172e+18,GALAXY,0.04820187,8754,58425,758,-0.9687608112608102,0.061881201816992415,0.24015246704329635
1.237679321786352e+18,32.1396208818377,-5.58368480613738,23.22425,22.52744,20.72299,19.67661,19.16809,7881,301,1,236,4.951979194546674e+18,GALAXY,0.5955995,4398,55946,987,0.5733867303579809,0.5066590742541311,0.6438355690122525
1.2376576321885965e+18,143.996264719724,48.4704685855659,20.79074,19.88469,24.8055,24.33204,18.6389,2831,301,1,39,8.22717008461302e+18,GALAXY,0.1937334,7307,56720,798,-0.19328486436069206,0.10989822807224967,-0.9749683793209135
1.2376623362524447e+18,233.778275805944,35.4307955817851,19.09807,17.19405,16.2845,15.8636,15.53667,3926,301,3,53,1.5774259544085235e+18,GALAXY,0.07678989,1401,53144,146,-0.17155992821279717,-0.6189835984436189,-0.7664375355431183
1.237662197752791e+18,241.294885275197,5.94138208528264,18.54114,17.12699,16.52795,16.26175,16.09574,3894,301,1,252,2.448964865910401e+18,STAR,0.0001282188,2175,54612,482,-0.7734457834557459,0.5379884758788595,-0.33518654489115396
1.2376487051408842e+18,244.934551133773,0.538000251587333,22.26432,20.29966,18.69214,17.34911,16.59203,752,301,5,677,3.897125790202204e+17,STAR,-8.500653e-05,346,51693,550,0.8535755107384737,-0.09399379628534994,0.5124197632092481
1.2376543916395727e+18,118.72978691995,39.1063798324479,19.50415,17.74741,16.71837,16.1954,15.8449,2076,301,5,97,6.125833196153344e+17,GALAXY,0.1186765,544,52201,341,0.12953047971410583,-0.09861972764067056,0.9866590110798733
1.2376551260877627e+18,195.463416106188,5.39910150579352,23.88565,21.92351,20.37955,19.44628,18.95746,2247,301,5,231,5.357227290278517e+18,GALAXY,0.4868399,4758,55682,711,0.4911120616041339,0.4009523432465259,-0.7733344434279761
1.2376543835884096e+18,136.326291978122,53.042822479222,17.74571,16.63092,16.18776,15.90566,15.66907,2074,301,6,126,6.21650438747351e+17,GALAXY,0.03777855,552,51992,559,0.3054230088058558,0.8830639657525537,0.3562510604634753
1.2376683658480197e+18,232.999138693376,14.9367780616792,24.59887,22.2521,20.56001,19.63133,19.18455,5330,301,2,28,5.50810172702565e+18,GALAXY,0.4779257,4892,55738,725,-0.6218427929956826,-0.35710304383406744,0.6969856217195394
1.2376611508456e+18,209.016752798857,47.1115266302075,20.38609,19.76865,19.681,19.38028,19.39383,3650,301,3,116,7.599977859881654e+18,QSO,0.5950418,6750,56367,558,0.10066281963080571,-0.9948437849576631,0.012362858693949489
1.237663785276605e+18,12.4305395847081,0.958439163232392,20.07814,19.07965,18.60853,18.40419,18.31287,4263,301,6,199,4.437052007047762e+17,STAR,-5.468011e-05,394,51913,366,0.5695035284720054,-0.07783553078461164,0.818295399721527
1.237662635838014e+18,238.59910271419,8.07568667962309,20.93464,19.00352,17.8237,17.32841,16.98046,3996,301,1,230,1.9445869837791007e+18,GALAXY,0.1686966,1727,53859,574,-0.21701628496249192,0.035453850975845365,0.9755239394869103
1.2376795032440668e+18,357.453550689131,19.4308584305554,24.55863,23.38029,21.96942,20.89295,19.98706,7923,301,3,165,8.555940832813013e+18,STAR,-0.0002193408,7599,56955,827,0.6456238250112287,-0.5307021959865474,0.5491129717580222
1.2376785980755151e+18,325.788352802546,2.57935001323966,22.63746,22.06437,22.00526,21.8906,21.21479,7712,301,5,101,1.031791977948331e+19,QSO,2.042975,9164,58045,629,-0.5008514853327537,0.6818857871686557,0.5330849490441061
1.2376530108214807e+18,349.901142850491,-1.25993132276094,21.38218,21.26505,20.75196,20.56311,20.33929,1755,301,1,309,1.0306495028500124e+19,QSO,1.413431,9154,58013,26,-0.1152844389982125,-0.283325742336212,-0.9520693366843099
1.2376696822579855e+18,351.535693201429,8.38760317397761,24.80011,21.75743,20.12921,19.20048,18.56959,5636,301,6,66,6.940118322857137e+18,GALAXY,0.4816481,6164,56181,259,-0.48240187167402504,0.16130110888312627,0.86097060720937
1.237662306733524e+18,233.071922626657,31.5065023330582,25.63928,23.43605,21.53948,20.29926,19.87681,3919,301,4,190,5.317709198997608e+18,GALAXY,0.6390463,4723,56033,305,0.8252746297249509,0.5574407780593149,0.09045200102247966
1.2376551287715272e+18,256.989110310165,32.0479462768801,19.71534,18.30878,17.77851,17.42949,17.27131,2248,301,2,222,1.098941021724633e+18,GALAXY,0.08501385,976,52413,228,0.6559684256715577,-0.4697761813092807,0.5907755614414394
1.2376786174262643e+18,19.2008873572071,1.19390096102067,24.01227,21.35976,20.0526,18.72117,18.01803,7717,301,1,458,1.2160717239259238e+18,STAR,7.774829e-07,1080,52614,363,0.3455541954606365,0.1266587690170824,0.9298117305296969
1.2376650259846272e+18,201.176321100145,34.7601098542803,22.60301,21.0393,20.90429,20.71673,20.69063,4552,301,5,189,4.48351411328964e+18,STAR,-0.000310147,3982,55332,657,-0.97314671498443,-0.11180759595751023,-0.2012076852439159
1.2376788251766956e+18,337.771013474621,4.52909018093779,26.49088,20.8303,18.91822,18.2892,17.81887,7765,301,4,174,4.864152403870767e+18,GALAXY,0.3667529,4320,55894,963,-0.009074083529885542,0.18204809048585763,-0.9832477580745077
1.237667966957585e+18,222.975290686938,19.9283757937765,24.29631,21.4947,20.99496,20.85924,20.83109,5237,301,3,99,6.645205937333492e+18,STAR,8.148533e-06,5902,56042,526,-0.4709404438757544,0.03670745035669426,0.8814009651744308
1.2376562422301983e+18,323.494865767691,11.6047994860387,20.66819,19.15637,17.97047,17.45656,17.16553,2507,301,4,45,8.231664638367109e+17,GALAXY,0.2438628,731,52460,486,-0.5699583539843424,0.05096265828205683,-0.8200916303586359
1.237657070091306e+18,41.0009810736098,-0.526999278686967,22.41119,22.51182,20.5429,19.31728,18.81541,2700,301,2,139,4.775075461897411e+18,GALAXY,0.5817571,4241,55450,487,-0.853242314269309,-0.13793792840902822,-0.5029420255323467
1.237664817673274e+18,172.834489871952,35.9738827300499,22.26566,21.35546,20.19329,19.40204,19.00451,4504,301,1,106,5.199407787898329e+18,GALAXY,0.4714377,4618,55600,7,0.15365056392980656,0.007210564161430388,-0.9880989383500653
1.2376503720878413e+18,169.1804619611,-1.27872414394623,22.31846,22.01345,21.99684,21.82729,21.57178,1140,301,6,109,4.2492887231609134e+18,QSO,0.8755711,3774,55244,518,0.25729460482947747,-0.1292569365120313,-0.9576492733193963
1.2376546015557724e+18,132.591854172097,3.22139798523475,25.51052,23.18523,20.85336,19.70808,19.39259,2125,301,4,92,4.2943151035900457e+18,GALAXY,0.609415,3814,55535,483,-0.7965787675824328,-0.5992552757593012,-0.07972064670771353
1.2376788584820247e+18,24.3056689325508,11.3149046357038,25.58149,22.34748,20.32158,19.4463,18.93028,7773,301,2,469,5.249078225515338e+18,GALAXY,0.4807326,4662,55590,483,0.21254163062400783,-0.23103814204015516,-0.9494458553147309
1.237669682256872e+18,348.960509483246,8.33967169156659,23.96849,21.81474,20.26285,19.35013,18.76179,5636,301,6,49,6.944817085899102e+18,GALAXY,0.5159759,6168,56187,969,0.45302227642448656,0.11265229307654011,0.8843530278840986
1.2376802994211402e+18,341.57445006945,21.6749925325784,26.568,23.43224,21.68758,20.37286,19.71753,8108,301,6,127,8.542249719761754e+18,GALAXY,0.7388414,7587,57297,171,0.6207137017942531,-0.7197541933772394,0.31091542502866354
1.237678890669441e+18,28.1189553028561,-1.32610190300887,24.7231,22.29421,22.00379,21.35362,21.1428,7780,301,6,90,8.831814073111042e+18,QSO,1.617053,7844,56982,928,-0.23934136160851424,0.03749071404501514,-0.970211399120716
1.2376614160660567e+18,215.689353380627,52.1471502071727,21.99383,22.40293,21.9156,22.27059,20.81265,3712,301,1,211,7.803647270994598e+18,GALAXY,0.7538436,6931,56388,127,0.14402825571767686,-0.26985844136695697,0.9520673732346467
1.2376709648513116e+18,146.342463841734,15.4599950440288,23.224,23.34194,22.37044,21.32061,20.7432,5935,301,3,199,1.0789543193630497e+19,GALAXY,0.7307261,9583,57809,161,0.24772311202697878,-0.9372272939994807,0.24543483687137785
1.2376786018318428e+18,335.641348790317,15.6739106310859,25.44493,22.7128,20.84352,19.81854,19.49028,7713,301,4,74,5.670035600759347e+18,GALAXY,0.5549795,5036,55751,13,0.8726942768339181,-0.48707860273769193,0.03404605610672611
